state,Angela Owens,4
wait,Elizabeth Henderson,3
his,George Luna,5
might,Alexis Lee,4
sense,Christine Lopez,1
education,Michelle Hansen,3
green,Victoria Arellano,1
keep,Justin Watson,4
age,Rebecca Jones,2
camera,Alison Thompson,4
itself,Karla Ross,4
something,Cameron Gallagher,5
spend,Joel Harding,5
quickly,Joseph Harvey,4
during,Susan Davis,2
success,Laura Bowman,1
adult,Christy Wilson,5
how,Charles Watts,5
serious,Sarah Blackwell,4
book,Kyle Thomas,5
knowledge,Shannon Atkinson,4
window,Eddie Edwards,3
offer,Sarah Adkins,2
behavior,Diane Castaneda,2
film,Rebecca Garrison,3
law,Alison Solomon,2
onto,Michael Martinez,5
half,Tammy Skinner,2
yes,Bradley Browning,1
enjoy,Jennifer Delgado,4
head,Jessica Lynch,1
every,Elizabeth Marsh,4
issue,Bonnie Hill,2
whose,Shawn Clark,5
assume,Yolanda Suarez,5
drop,Kevin Marshall,2
her,Elizabeth Smith,2
without,Alison Thompson,1
national,Morgan Walker,2
responsibility,Jay Mooney,3
station,John Williams,3
economic,Cindy Young,5
perform,Aaron Rose,3
country,Jennifer Tran,5
great,Thomas Allen,1
what,Heidi Heath,3
wife,Lori Harper,2
baby,Kayla Griffin,4
ask,Ian West,4
get,Jamie Anthony,1
price,Michael Collins,1
add,Brooke Richardson,2
defense,Joseph Anderson,3
spring,Kevin Olsen,5
science,Jeffrey Harrell,5
accept,Luis Miller,4
about,Valerie Wiggins,2
eight,Deanna Williams,3
drug,Jessica Villegas,4
defense,Elizabeth Gonzalez,2
tax,Maurice Lewis,4
goal,Carla Stephenson,4
west,Whitney Chang,4
stock,Whitney Snyder,5
behavior,Cheryl Hendrix,4
glass,Kayla Owens,4
top,Matthew Williams,1
participant,Joshua Nelson,3
model,Caroline Blair,2
indicate,Zachary Drake,4
cost,Justin Owens,3
real,William Brock,2
wife,Megan Wright,1
include,Kayla White,3
both,Anthony Smith,4
evidence,Heather Rodriguez,1
lose,Mark Miller,1
draw,Gary Schroeder,5
wrong,Todd Faulkner,3
issue,Kimberly Walker,3
owner,George Ruiz,2
yet,Dawn Crawford,2
player,Tina Brown,5
leg,Aaron Wells,4
should,Tonya Sanchez,5
get,Nancy Miller,5
herself,Dennis Peters,1
similar,Joseph Tate,2
recognize,Matthew Kennedy,4
decade,Colleen Evans,4
any,Wendy Myers,3
economic,Robert Bruce,2
material,Andrea Avila,3
few,Marie Pierce,4
begin,Tammy Lin,4
leg,Christopher Mcmillan,2
I,Valerie Wiggins,3
film,Christopher Chan,4
forget,Jenna Graham,3
central,Wendy Hutchinson,5
mention,Christopher Calhoun,5
attack,Anne Montgomery,4
sound,Amanda Davidson,3
general,James Ford,1
themselves,Andrew Becker,4
admit,Keith Macias,5
last,Michael Thornton,3
wind,Daniel Smith,3
let,Jeffrey Mendoza,5
camera,April Kennedy,4
change,Tina Hubbard,5
remember,Bryan Lozano,4
other,Dana Clements,1
red,David Carrillo,1
half,Frank Stone,1
tough,Adam Franklin,5
age,Jeremiah George,4
save,Scott Maynard,4
skin,Paula Howard,4
situation,Joseph Wagner,3
television,Andrew Benitez,4
policy,Denise Donovan,2
ahead,Nathan Hunter,1
pressure,Roger Aguirre,5
tree,Adam Mueller,3
billion,Susan French,2
prove,Brandon Robertson,2
today,Mark Lopez,2
cost,Robin Parker,1
democratic,Peggy Jones,5
add,Sheila Ramos,3
able,Brandi Short,1
together,Lauren Williams,1
have,Bobby Cisneros,2
anything,Cody Booth,2
Congress,Erin Mitchell,1
different,Robert Sanchez,3
large,Jonathan Grimes,4
wife,Brandon Preston,2
so,Dave Bates,4
produce,Willie Ramsey,2
similar,Shannon Ibarra,3
pass,Brianna Carrillo,2
wall,Maria Figueroa,4
Republican,Gregory Lopez,1
officer,Jill Lewis,5
more,Victor Blackwell,3
little,Karen Wade,1
cost,Marilyn Hall,4
raise,Cynthia Burke,4
history,Danielle Williams,3
region,Stephanie Robertson,2
each,Dave Greene,3
worker,David Tyler,5
office,Eric Charles,4
compare,Kevin Mcdaniel,4
former,Maurice Wilson,5
next,Stephanie Robertson,5
probably,Clayton Molina,4
far,Daniel Davis,5
majority,Brandon Ramirez,4
test,Gregory Hamilton,1
down,Karen Henry,4
magazine,Savannah Foley,3
very,Alan Hansen,3
article,Linda Harrison,3
born,Hayley Brown,1
these,Tonya Webb,5
often,Shawn Juarez,1
follow,Matthew Abbott,1
whom,Jeffrey Rodriguez,2
different,Debra Avery,2
great,Steve Johnson,5
reason,Sabrina Boyd,4
Republican,Megan Johnston,1
save,Johnny Thompson,5
miss,Stephanie Davis,5
course,Hannah Rodriguez,1
reduce,Sarah Gross,4
gas,Shawn Wagner,1
case,John Garcia,1
store,Emily Turner,5
economic,Susan Short,2
human,Matthew Miller,2
financial,Megan Gibson,2
why,Ian Parks,5
people,Joshua Burke,5
protect,Denise Clarke,2
top,Michelle Bailey,3
economic,Manuel Richardson,3
deep,Nicole White,4
boy,Jacqueline Bryant,5
travel,Annette Mitchell,2
little,Dawn Moreno,3
wall,Nancy Stevens,2
manager,Jill Hall,1
figure,Dawn Murphy,4
himself,Jennifer Williams,3
military,Michelle Ruiz,1
writer,Lisa Macias,1
service,Bryan Powers,4
through,Patrick Smith,1
Mrs,Joseph Dixon,4
hold,Juan King,3
decide,Samantha Mooney,4
determine,Holly Martinez,5
available,Bianca Guerrero,1
teacher,Laurie Duncan,2
investment,Sherry Middleton,3
feel,Courtney Carter,3
car,Paul Kelly,1
family,Jesse Kim,3
foreign,Hannah Jones,1
building,Kenneth Simon,5
door,Jennifer Bush,4
little,Ryan Gutierrez,1
soon,Julia Stein,3
life,Tammy Keith,5
himself,Jason Norman,1
and,Anthony Macdonald,1
already,Christopher Rogers,1
stay,Steven Douglas,1
candidate,Sarah Obrien,3
road,Brandon Moore,3
camera,Steven Rodriguez,5
interview,Tammy White,4
chance,Michael Ward,4
discover,Zachary Crawford,1
action,Juan Aguilar,5
government,Matthew Wilson,1
hand,Jordan Knight,5
guy,Michelle Baker,2
state,Jason Martinez,5
home,Linda Porter,4
evening,Lawrence Estes,3
work,Leah Gibbs,1
PM,Amanda Nichols,5
summer,Samuel Greene,3
cold,Timothy Owens,5
bed,Karen Lawson,2
standard,Diana Contreras,1
center,Sarah Hanna,5
which,Haley Gill,1
son,Tina Lam,5
per,Jennifer Gray,1
suggest,Christopher Baker,2
citizen,Robert Morgan,4
even,Judy Jones,3
level,Christopher White,2
perform,Rick Rodriguez,4
would,Debra Peck,3
traditional,Amanda Lambert,5
anything,Haley Price,2
stock,Aaron Wells,2
already,Samantha Robinson,3
would,Benjamin Johnson,2
chair,Pamela Smith,4
responsibility,Jesse Davis,1
word,Nicole Ware,2
set,Darren Velez,1
community,Stacey Nguyen,3
able,Cameron Hawkins,1
respond,Ashley Mendoza,2
brother,Alan Williams,1
identify,Adam Horne,5
prevent,Daniel Jones,4
offer,Kara Flores,5
industry,Michael Carroll,4
nation,Andrea Jordan,4
memory,Jason Anderson,5
participant,Rita Robertson,4
guy,Timothy Baker,4
process,Richard Dunn,4
method,Alvin Mcmahon,4
ask,Krista Peterson,4
family,Mary Brown,1
however,William Conway,3
base,Stephanie Hanna,5
white,Carol Tyler,1
feel,Mary Ford,3
someone,Melissa Pierce,3
agreement,Cory Goodwin,5
either,Timothy Hernandez,2
assume,David Duke,2
read,Shelia Garcia,3
support,Jason Anderson,4
deal,Karen Barber,2
unit,Nicholas Bray,4
improve,Nicole Le,4
soon,Warren Figueroa,2
treat,Rodney Matthews,2
difference,Alison Thompson,1
any,Ronald Tyler,2
blood,Jill Pope,3
career,Nicholas Benson,5
yet,Andrea Steele,5
election,Kyle Adams,2
spend,Logan Sampson,3
executive,Lisa Yang,1
force,Ashley Harper,1
area,Sierra Key,4
forget,Karen Flowers,5
issue,Tina Gordon,4
call,Michael Riley,4
truth,Rebecca Davenport,3
American,Andrew Hart,1
weight,Corey Rowland,5
movement,Rhonda Simmons,4
vote,Alexander Miller,2
also,Jeremiah Delgado,1
on,Kent Richardson,5
when,Mary Gallegos,4
herself,Anna Quinn,3
black,Patricia Miller,4
wife,Cheryl Higgins,5
although,Sarah Johnson,4
box,David Anderson,2
think,Robert Herring,4
career,Rebecca Richards,5
recent,Fernando Smith,1
common,Robert Kemp,4
seek,Walter Carter,3
home,James Curtis,5
office,Jose Gonzalez,2
whether,Cheryl Hendrix,4
actually,Dylan Conner,4
together,Andrea Boyd,2
pull,Andrea Hardy,5
detail,Jeremy Taylor,4
group,Michaela Watts,3
seven,Jared Richard,4
win,Jason Gould,2
director,Jason Mendoza,3
player,Joseph Smith,2
everything,Fernando Briggs,1
him,Leslie Tucker,3
lot,Megan Liu,1
add,Melissa Weaver,2
country,Jennifer Matthews,2
news,Stephen Sims,4
system,Kimberly Jenkins,2
yeah,Shirley Rios,1
lose,Sara Johnson,5
member,Elizabeth Summers,3
figure,Kristin Brown,1
with,Ian Hopkins,5
reduce,Karen Nunez,1
budget,Anthony Harris,2
become,Cynthia Brooks,2
prove,Shelly Fields,5
family,Amanda Chapman,3
city,Nicole Lee,1
account,Mackenzie Garza,4
organization,Anna Alexander,2
conference,Amy Olson,3
cost,Kevin Duke,5
impact,Dawn Bishop,2
finally,Jonathan Hanson,2
oil,Emily Andrews,2
someone,Victoria Pope,1
part,Sean Wyatt,2
girl,Jose Mcguire,1
little,Alicia Larson,1
successful,Elizabeth Bryant,1
ground,Kari Wilkinson,4
fine,Raymond Mosley,4
significant,Erica Foster,1
drop,Jose Craig,5
stock,Jonathan Beard,4
real,Michael Edwards,4
against,Katelyn Andrews,5
hour,Cindy Spence,2
candidate,Kristen Miller,3
back,Ashley Bishop,2
foreign,Miguel Malone,4
consider,Mark Montgomery,5
wait,Lauren Gray,5
surface,Stephen Oliver,3
white,Phillip Houston,4
picture,Kimberly Hughes,4
range,Katherine Hodges,4
here,Jose Williams,4
artist,Stephanie Davis,5
us,David Lopez,1
but,Michael Hale,5
understand,Katie Mosley,1
many,Matthew King,4
debate,Melissa Garcia,1
natural,Nicole Lee,1
animal,Matthew Carter,5
someone,Lisa Diaz,4
man,John Wolf,1
recent,Cheryl Douglas,1
which,Jennifer Diaz,1
water,Blake Farley,2
cultural,Catherine Rios,5
believe,William Bass,4
have,Taylor Tucker,3
knowledge,Timothy Randall,5
board,Douglas Nichols,5
identify,Thomas Mitchell,3
former,Teresa Green,5
candidate,Christopher Lee,3
economic,Anthony Khan,2
design,Susan Robertson,3
arrive,Jesus Tucker,4
above,Jamie Weber,1
recently,Eric Medina,5
interview,Teresa Martin,3
pass,Jorge Hampton,5
Democrat,Christopher Lawrence,3
participant,Cynthia Jackson,2
society,Roger Khan,4
already,Samantha Sanchez,2
price,Rebekah Mclaughlin,1
fly,Laurie Taylor,3
home,Tara Sanders,2
on,Timothy Alexander,5
throw,Martha Green,3
fine,Ashley Phillips,4
could,Courtney Duncan,1
relate,Haley Hall,4
choice,Melinda Carter,2
happy,Jane Wagner,4
year,Jay Morris,2
reflect,Danny Campbell,1
fight,Jacob Larson,2
century,Kristin Gutierrez,4
statement,David Parker,4
artist,Scott Walker,3
because,Robert Brown,3
local,Jack Miller,2
price,Megan Campos,5
over,Steven Maddox,5
clear,David Johnson,4
both,Michele Carter,1
national,Lisa Smith,1
such,Angel Johnson,5
responsibility,Leslie Anderson,4
ability,Andrew Gonzalez,2
rock,Jennifer Hancock,2
dream,Preston Powell,2
beautiful,Bobby Dennis,5
city,Nathaniel Hopkins,3
continue,Amy Perkins,3
also,Patrick Young,2
produce,Samantha Cook,1
official,Kevin Morrison,1
watch,Bryan Leon,2
word,Alan Pacheco,3
field,Adam Wood,5
less,Levi Flores,1
behavior,Jennifer Knight,4
yeah,Maurice Lewis,2
and,Christopher Martin,4
result,Matthew Tucker,3
similar,Jeremy Anderson,2
budget,Vickie Johnson,1
security,Michael Hall,1
fill,Andre Jones,2
recognize,Dawn Mora,5
realize,Jennifer Weiss,1
improve,Darlene Hanna,2
own,Amy Case,1
among,Stephanie Smith,5
if,Theresa Park,4
outside,Robert Franklin,1
ok,Nicole Powell,2
theory,Tiffany Parker,1
hit,Christina Williamson,3
beyond,Faith Fischer,3
expert,Jimmy Bowman,1
weight,Rickey Bradshaw,1
left,Erin Chaney,5
state,Gabriel Martin,3
check,Trevor Stevenson,5
she,Tyler Jones,3
college,Ethan Graham,4
than,Frederick Calderon,4
along,Nicholas Dunlap,5
technology,Mikayla Walker,4
style,Wendy Davis,5
along,Brian Ramos,5
thousand,Tanner Simmons,4
project,Connie Parker,4
door,Brian Frost,2
us,Jeremiah Silva,3
walk,Jerome Woods,4
mind,Christopher Holloway,1
quality,Jaclyn Cummings,4
man,Curtis Lee,2
situation,Monica Gibson,3
store,Stacey Burke,4
executive,Scott Gordon,1
finally,Ian West,2
real,James Henry,5
fund,Patricia Walters,5
price,Mary Frost,4
door,Angela Cox,1
wrong,Keith Brown,1
recognize,Lauren Foster,4
usually,Gary Wheeler,5
idea,Robert Young,1
likely,Kyle Cruz,3
nation,Lisa Edwards,3
job,Suzanne Baker,5
guy,Katie Fitzpatrick,3
effort,Cynthia Shannon,2
southern,Brian Juarez,5
them,Joseph Green,5
price,Stephanie Webster,2
hear,Terry Clark,4
behavior,Kristin Turner,5
happen,Lori Duffy,1
administration,Cody Love,3
kid,Christopher Franklin,2
room,Benjamin White,5
as,Laura Maldonado,4
analysis,Michael Mitchell,5
none,Diane Bell,4
hold,Luke Gomez,1
we,George Douglas,3
actually,Christina Alexander,4
medical,Cristian Bass,2
easy,Sandra Roth,5
raise,Jody Clayton,1
other,Jaclyn Webb,4
while,Jesse Kim,4
daughter,Alison Graves,2
campaign,Robert Johnson,5
effect,Justin Bernard,5
right,Kenneth Miller,4
and,Beth Thompson,5
head,Sheryl Garner,1
this,Kimberly Wagner,3
cost,Maxwell Jones,1
smile,Evan Proctor,3
move,Meagan Matthews,1
nor,Heidi Ward,4
meeting,Dan Roberts,3
go,Reginald Smith,1
of,Joseph Smith,3
worry,Brenda Hill,2
southern,Austin Armstrong,3
discuss,Heather Fernandez,1
cover,Heather Larsen,4
learn,Patricia Miller,4
until,Sean Lynch,5
huge,Darren Flores,2
baby,Tiffany Parsons,1
officer,Phillip Deleon,4
travel,Jasmine Simon,1
PM,Michelle Nixon,1
maintain,Jacqueline Butler,5
air,Nicole Gibson,2
sort,Robert Vaughn,3
positive,Austin Horton,3
sit,David Williams,1
check,Andrea Robinson,4
model,Shaun Allen,4
player,James Floyd,5
TRUE,Charles Liu,5
put,Amber Hunt,3
walk,Daniel Smith,1
subject,Emily Turner,2
relate,Stephanie Rios,1
operation,Julia Walker,1
project,Olivia Solomon,4
hand,Christopher Brewer,1
push,Stephanie Garcia,4
stand,Kenneth Vasquez,4
simply,Isaiah Johnson,5
list,Jerry Jackson,3
owner,Matthew Ortiz,3
while,Jose Miller,5
hotel,William Simon,2
very,Jessica Brown,4
imagine,Mary Thornton,4
sometimes,Curtis Reid,1
PM,Kirk Martin,5
do,Michael West,5
own,Troy Romero,2
animal,Zachary Sparks,4
fly,April Kennedy,3
price,Alexis Orr,2
husband,Sarah Rice,5
away,James Moran,4
candidate,Jessica Macdonald,2
event,Michael Norman,5
rest,Tony Martin,2
left,Keith Macias,3
performance,Kathy Cowan,5
win,Angela Bruce,3
large,Nicole Lin,4
clear,Eric Burch,5
quite,Karen Barnett,5
education,Peter Reynolds,3
public,Christopher Wood,3
rule,Julia Shaw,5
money,Julia Watkins,1
bed,Dawn Campbell,1
maybe,Scott Johnson,3
lose,Charles Garrett,4
two,Bryan Graham,3
story,Charles Schmidt,1
back,Alexis Myers,5
opportunity,Carrie Nichols,1
deep,Kenneth Mason,3
keep,Chelsea Price,3
hold,Sheryl Garner,5
hold,Jacob Harris,3
just,Debra Bauer,3
machine,Jeremy Romero,2
sport,Tina Lam,3
administration,Kevin Willis,5
economic,Kimberly Dudley,1
difficult,Mary Sanchez,2
population,Mary Mckee,1
could,Todd Griffith,4
here,Matthew Cardenas,5
thus,Ryan Wagner,5
open,William Cowan,5
right,Shelley Adams,5
order,Chelsea Sweeney,3
similar,Rebecca Johnson,2
garden,Kristine Hernandez,2
condition,Marissa Lopez,5
choice,Carol Smith,4
year,Diana Cohen,3
between,Matthew Brooks,2
friend,Joshua Chandler,4
record,Amy Taylor,1
perform,Courtney Young,5
treat,Eric Lara,1
use,Ryan Good,4
continue,Michelle Young,5
design,Eric Gray,5
maintain,Kathryn Jordan,4
simple,Kristen Lee,1
stuff,David Mann,1
million,Ashley Garcia,3
economy,Jeanne Cohen,2
finally,Mary Molina,4
throw,Amy Wiggins,1
soon,Rodney Castro,3
company,Gregory Gray,1
knowledge,Sara Ibarra,5
office,Shawn Ortiz,5
air,Nicole Lee,2
each,Jamie Hardy,3
store,Jacqueline Joseph,3
join,Sean Johnson,3
church,Samuel Anderson,2
our,Adam Adams,5
truth,Kimberly Cannon,4
it,Diane Jackson,1
rise,Stephanie Turner,4
mind,Kelly Young,5
action,Courtney Summers,5
at,John Wells,1
look,Robert Rodriguez,4
memory,Alexis Allen,3
instead,Brandon Guzman,1
conference,Melanie Jones,1
child,Tanya Tran,5
late,Charles Gonzales,1
wait,Tracy Garcia,4
above,Christopher Reynolds,3
deep,Sherry Green,4
democratic,Jacqueline Estrada,1
perhaps,John Mason,2
base,Erin Wade,2
full,Stacey Gibson,4
necessary,Christine Franklin,1
wall,Jennifer Walls,4
purpose,Michael Hill,3
treat,Michelle Owen,2
story,Kelly Perez,2
friend,Stephanie Garcia,2
turn,Shelley Cuevas,2
thousand,Rhonda Simpson,1
possible,Melissa Reeves,4
certainly,Curtis Odom,3
this,Christina Fields,2
report,Tanner Davis,1
nothing,Sharon Flores,5
animal,Matthew Lawson,2
respond,Catherine Gibbs,5
six,Martin Williams,2
ground,Kyle Benson,1
agent,Bryan Sherman,3
position,Kathryn Stein,2
explain,Aaron Martinez,5
fear,Haley West,1
board,Dawn Williamson,3
American,Joseph Green,5
central,Brian Fletcher,4
still,Jacqueline Grimes,4
yet,Michael Jennings,3
might,Darlene Clark,3
first,John Miller,2
with,Sherri Anderson,2
him,Michael Valdez,4
watch,George Douglas,4
above,John Mayo,1
single,Amanda Lee,4
source,Taylor Garcia,4
walk,Michael Johnson,2
method,Benjamin Smith,4
those,Christopher Chavez,4
Mrs,Connie Barr,2
building,Amanda Khan,2
pressure,Thomas White,5
provide,Cory Reyes,2
night,Kyle Mendez,2
performance,Carolyn Ruiz,5
run,Catherine Sandoval,2
decision,Blake Farley,3
market,Douglas Tanner,3
control,Matthew Lawrence,5
with,Jeffrey Mason,1
each,Julia Williams,4
something,Mary Johnston,3
maybe,Sheila Johnson,3
whether,Jessica Duncan,1
still,Michelle Ross,3
wait,John Middleton,3
reduce,Brianna Turner,3
industry,Ronald Rogers,1
so,Justin Franklin,5
accept,Charlotte Wood,1
far,Timothy Massey,2
old,Brian Sharp,1
couple,Chad Tapia,2
ok,Scott Bryant,1
no,Tina Jones,3
to,Richard Jones,3
team,Vanessa Crawford,3
Mrs,Amy Flores,2
policy,Connie Parker,3
turn,Mary Jones,5
agency,Lindsay Waters,1
should,Joseph Cook,3
politics,Brian Davila,1
control,Kristine Berry,2
same,Robert Rodriguez,2
garden,Jasmine Cook,3
book,James Edwards,4
way,Anthony Becker,5
west,Kathleen Cunningham,5
seven,Stacey Burke,4
talk,Danielle Park,2
sure,Chad Oconnor,5
as,John Brown,2
to,Joel White,4
well,Victor Mosley,5
wear,Benjamin Ross,1
first,Natalie Tate,5
medical,Denise Hill,4
almost,Ronald Erickson,3
social,Erin Mitchell,1
ground,Andrew Adkins,1
black,Linda Calhoun,1
decide,Joy Jones,3
despite,Abigail Morse,4
high,Joseph Young,5
participant,Robin Nunez,4
kitchen,Michael Jones,3
knowledge,Rebecca Johnson,1
test,Connie Rivera,4
prepare,Dean Parsons,5
activity,Joy Jones,5
number,Jose Larsen,5
idea,Kimberly Chung,5
record,Tina Brown,4
sit,Amanda Vasquez,3
control,Patrick Calhoun,2
weight,Kristopher Steele,1
buy,Stephanie Massey,5
live,Cameron Jarvis,3
community,Victoria Arias,3
fund,Levi Flores,3
growth,Destiny Duke,2
raise,Jamie Huang,4
TV,Danielle Smith,2
military,Megan Hill,2
put,Alice Johnson,5
any,Michael Perez,3
statement,Amy Clayton,4
rule,Roy White,4
order,Jimmy Santana,4
activity,John Herrera,1
day,Christina Mays,3
could,Kimberly Hughes,1
meeting,Katherine Mcguire,3
next,Wendy Clark,4
performance,Monica Farrell,5
class,Sylvia Adams,4
table,Kathleen Marshall,1
read,Jonathan Hanson,1
analysis,Kristin Hernandez,2
middle,Nicholas Evans,4
wear,Kyle Bowers,4
despite,William Lee,1
million,Rebecca Reed,5
sound,Kenneth Ramos,2
player,Samuel Burns,3
appear,Joseph Johnson,4
none,Angel Ford,2
return,Larry King,5
born,Alexis Myers,2
trial,Andrea Griffin,4
Mr,Eric Tucker,4
lawyer,Katherine Lawson,1
rest,Andrew Williams,3
short,Shelly Taylor,1
real,Kimberly Johnson,2
interest,Matthew Ray,1
life,Tara Levine,3
support,Tammy Murphy,2
someone,Elizabeth Franklin,1
big,Emily Smith,2
sign,Richard Kim,3
wait,Luis Meadows,1
argue,Julian Morrow,4
since,Steven Palmer,1
ask,Regina Martin,3
air,Cassandra Evans,2
piece,Dana Clark,1
them,Robert Taylor,1
area,Paula Lambert,1
foot,Joseph Berger,3
speech,Summer Paul,5
wear,Catherine Koch,5
inside,Kelly Cruz,5
perhaps,Holly Obrien,3
something,Nicole Harding,4
throughout,Christopher Chavez,1
society,Christine Moody,2
machine,Debbie Gardner,5
these,Dylan Elliott,2
start,Crystal Huffman,4
head,Robert Lopez,4
professional,Julian Morrow,3
specific,Nancy Carson,1
different,Megan Gordon,4
nor,Teresa Fisher,5
customer,Julie Swanson,3
role,Lauren Davis,3
level,Meghan Chavez,2
condition,Cheryl Pace,4
fight,Amanda Padilla,1
prepare,Charlene Bray,2
guess,Victor Mosley,4
real,Colton Cooper,5
change,Diane Bell,5
development,Alyssa Velez,3
ok,Marie Miller,5
some,Lisa Miller,5
treat,Stephanie Ponce,5
sing,Brandon Quinn,4
back,Julie Boone,4
than,Jeffrey Burke,5
shoulder,Danielle Park,2
get,Walter Alvarez,2
without,Joshua Williams,3
travel,Matthew Taylor,4
able,Matthew Berry,4
far,Gwendolyn Martinez,3
threat,Megan Bonilla,1
before,Danielle Haynes,3
road,Charles Norris,1
rate,William Baker,1
house,Kimberly Little,4
late,Amanda Lawrence,1
catch,Joseph Lowe,4
treat,Michelle Monroe,4
public,Johnny Stout,4
story,Cory Peters,5
cell,Brittany Morris,5
measure,Bonnie Lee,4
hear,Robert Jordan,1
work,Amy Martin,4
recent,Kim Swanson,2
central,Joseph Allen,2
husband,Tracy Martinez,4
ok,Kelly Cruz,1
hair,Julie Campbell,3
safe,Veronica Mckinney,3
both,James Rodgers,3
represent,Frank White,4
nor,Michael Allison,3
coach,Stacey Johnson,1
result,Jacqueline Aguirre,5
listen,Michael Rivas,2
media,Mark Alexander,2
artist,Judy Green,5
here,William Roberts,1
investment,Michelle Washington,1
thank,Jessica Roach,5
ten,Hannah Lin,5
myself,Keith Silva,5
improve,Nathaniel Stanley,1
feel,Carlos Francis,5
wall,Ronald Baker,5
go,Sarah Mcdonald,4
company,Sara Ibarra,5
such,Valerie Lee,2
in,Thomas Mitchell,1
by,Derek Ashley,5
become,Jonathan Cain,3
growth,Kevin Cooke,3
increase,Kathleen Davis,3
style,Derrick Espinoza,4
design,Meghan Baker,4
change,Michelle Taylor,2
well,Cynthia Roberts,2
artist,Adrian Weber,4
clear,Ann Stewart,2
production,Nathan Cox,4
however,Alexander Austin,1
agency,Lauren King,4
direction,Joyce Mccormick,4
friend,Cynthia Lane,2
action,Mark Sanchez,1
new,Ronald Braun,5
together,Charles Branch,4
process,Christine Harris,3
would,Keith Ruiz,5
accept,Joseph Ryan,3
street,Gary Fisher,2
color,Tammy Nguyen,4
against,Brandon Moore,5
describe,Erin Johnston,3
size,Rachel Cherry,2
clear,Brianna Melton,2
nation,Tiffany Riley,5
million,Jessica Murphy,5
use,Darin Johnson,5
picture,Kathryn Strickland,3
heavy,Bradley Schaefer,3
federal,Alexa Hammond,2
wind,Johnathan Richardson,4
give,John Jackson,3
than,Chelsea Ortiz,5
bad,Debra Barrett,5
summer,Brian Mitchell,5
buy,Annette Odonnell,2
avoid,Elizabeth Hinton,1
many,Brandon Ramos,5
rule,Troy Waters,4
strong,Mary Valdez,5
rich,John Miller,3
agreement,Matthew Miller,3
tree,Joseph Robertson,5
could,Mario White,2
card,Zachary Russell,4
data,Joseph Rush,4
message,Mark Curry,2
prevent,Donna Williams,4
rate,Lisa Flowers,4
matter,Lisa Watson,3
since,Christopher Baker,3
sound,Martin Johnson,4
artist,Kyle Cruz,2
example,Nicole Gonzalez,5
car,Monica Todd,2
event,Jeffrey Delacruz,1
may,John Klein,1
majority,Brandi Shepard,5
region,Samuel Bradley,1
sound,Daniel Phillips,4
many,April Chandler,4
begin,Nancy Leach,1
participant,Jason Sanchez,5
take,Kari Mendoza,2
loss,Yolanda Williams,3
put,Sarah Johnson,2
store,Timothy Reeves,1
rule,Robert Davis,1
certainly,Kyle May,5
spend,Victoria Young,5
financial,James Lee,3
heavy,Robert Franklin,1
admit,Ashley Smith,2
near,Amanda Smith,1
method,Karen Thomas,2
capital,Courtney Reed,2
do,Christopher Chan,1
experience,Ryan Murphy,2
draw,Jasmine Johnson,4
recent,Amy Moran,3
follow,Kerry Gentry,5
rise,Reginald Mitchell,3
police,Todd Long,2
travel,Andrew Williams,1
we,Kimberly Berg,5
sing,Caroline Bennett,2
else,Melissa Olson,1
many,Katherine Beltran,2
six,Steven Duffy,3
condition,Amanda Flores,1
lawyer,Patrick Johnson,5
public,Rhonda Graham,2
start,Morgan Fleming,3
stock,Jennifer Wilson,4
live,Amanda Delgado,5
song,Lisa Patterson,4
whole,Diane Bowman,2
energy,Christopher Butler,5
house,Andrew Thomas,5
decade,Austin Snyder,5
ten,Benjamin Beard,5
face,Elizabeth Wilson,5
thousand,Steven Leonard,2
building,Erin Johnston,1
build,Michael Park,1
newspaper,Angelica Hawkins,1
owner,Cameron Grant,4
hold,Felicia Fischer,4
whose,Donna Wilkerson,2
history,Michael Burke,3
wish,Jessica Cox,2
memory,Willie Bentley,1
morning,Heather Larsen,1
five,Bradley Jackson,2
successful,Michael Gonzales,1
participant,Zachary Robinson,4
market,Mackenzie Kelly,1
writer,Raven Dyer,5
but,Andrew Randall,1
available,Ryan Mills,2
guy,Adam Jenkins,1
age,Renee Sparks,1
best,Christopher Franklin,1
church,Elizabeth Bates,3
each,Elizabeth Summers,1
both,James Hall,4
century,Don Ortiz,2
no,Kevin Dunn,2
whatever,Richard Kim,5
middle,Larry Howe,2
crime,William Lyons,3
forget,Jack Vasquez,1
sound,Donald Castaneda,3
suffer,Carla Valencia,2
without,Patrick Watkins,3
to,Christine Rojas,2
east,Lisa Roberson,1
smile,Mary Reilly,5
what,Shane Jones,1
wait,James Dawson,5
eye,Michael Gibson,1
past,Amber Swanson,1
result,Lucas Baker,3
over,Mark Powell,4
present,Eric Luna,5
idea,Lisa Guerra,5
prevent,Michael Walter,4
you,Karen Clark,1
public,Cory Brown,2
best,Dustin Stevens,3
a,Cheryl Chapman,2
throw,Kristina Schwartz,1
report,Joel Vargas,4
study,Dean Parsons,2
from,Charles Perez,4
TV,David Perez,5
among,Jose Nguyen,5
outside,Shannon Morales,5
professional,Nicole Gibson,2
part,Christopher Harrison,4
individual,Edward Small,3
order,Douglas Fox,1
standard,Keith Romero,3
tax,Kelly Chavez,3
eat,Ryan Hawkins,4
meeting,Michael Miller,5
late,Brianna Turner,5
agency,Diane Murray,2
